"lsoa11","samhi_index.2011","samhi_dec.2011","samhi_index.2012","samhi_dec.2012","samhi_index.2013","samhi_dec.2013","samhi_index.2014","samhi_dec.2014","samhi_index.2015","samhi_dec.2015","samhi_index.2016","samhi_dec.2016","samhi_index.2017","samhi_dec.2017","samhi_index.2018","samhi_dec.2018","samhi_index.2019","samhi_dec.2019","samhi_index.2020","samhi_dec.2020","samhi_index.2021","samhi_dec.2021","samhi_index.2022","samhi_dec.2022"
"E01000012",-2.19609849680744,1,-2.07914227402253,1,-1.98207457127944,1,-1.77603065616564,1,-1.6057539846553,1,-1.54242891694834,1,-1.32098845269969,1,-1.32330878158641,1,-1.08495117162793,1,-1.16607038177055,1,-1.00402044024835,1,-1.14012896914899,1
"E01000013",-1.63982316362187,2,-1.55631968183,1,-1.06893969212708,3,-1.28957792663712,2,-1.34346197806271,1,-0.943278866834238,2,-0.961167774376616,1,-0.658125447482899,2,-0.625257617664562,1,-0.211891490396698,3,-0.266897116750394,2,-0.735441881727297,1
"E01000014",-1.70204514113261,1,-1.54763533016824,1,-1.35109909231386,2,-1.65220739178866,1,-1.56916590069552,1,-0.880137185394741,2,-0.519847274663575,3,-0.505570748043553,2,-0.14405148137386,3,-0.30593369809618,2,-0.147499868766743,2,0.0580212996374356,3
"E01000015",-1.77800805312199,1,-1.64449442603226,1,-1.59722426093617,1,-1.49243016735639,1,-1.4294270726749,1,-1.24309618340031,1,-0.94329160311001,1,-0.762280251531236,1,-0.719093828863323,1,-0.663496209643321,1,-0.609657530338083,1,-0.418609971086259,1
"E01000016",-1.63208419316997,2,-1.61401202991708,1,-1.30880053470623,2,-1.27062461343881,2,-1.50943682916082,1,-1.29615480043615,1,-0.750528841586342,2,-0.419984382750489,2,-0.301418842543062,2,0.0215973571104452,4,0.293191104039851,4,0.417093781356001,5
"E01000017",-1.87166134069769,1,-1.33054727549485,2,-1.1266261691014,3,-1.15644558547499,2,-0.85609707254467,3,-0.776113244371016,2,-0.649512624534093,2,-0.0275258101543343,4,-0.319706450038327,2,-0.0668978842618947,3,-0.4450036516075,1,0.033365827903363,3
"E01000018",-1.47985992273574,2,-1.70932673011129,1,-1.33908670516086,2,-1.4740578128307,1,-1.40160903070984,1,-1.26743060116557,1,-0.799542887855099,2,-0.403372617345273,3,-0.149146451709764,3,-0.376962804256602,2,-0.390161168747388,1,-0.151562046018666,2
"E01000019",-1.76404259424063,1,-1.78169985217654,1,-1.33723057726766,2,-1.22365458228983,2,-1.30128513663604,1,-0.873750365253367,2,-0.791841335204193,2,-0.753808295428563,1,-0.625454738750711,1,-0.663226794529052,1,-0.318780296738839,2,-0.846132617901629,1
"E01000020",-0.888514208051881,6,-0.86098115229676,5,-0.618069076605601,6,-0.168444985747258,7,0.116626416408138,8,0.0780652189351454,7,-0.0325276314042099,5,-0.107606840895095,4,0.0208655033821282,4,-0.0691687114076401,3,0.124328717034151,3,0.188134243629877,3
"E01000021",-1.36283275447799,3,-1.32459269654195,2,-1.14684605436436,3,-1.15864071537672,2,-0.819971218243804,3,-0.863166301087715,2,-0.78402328269793,2,-0.552057897360392,2,-0.44431127414777,2,-0.399652895752993,2,-0.592389411491539,1,0.101309490812182,3
"E01000022",-1.6174304316906,2,-1.62144359965664,1,-1.11720176513478,3,-1.02231178753389,3,-1.17262536100063,2,-0.783452650974995,2,-0.819665684056764,2,-0.679634208655043,1,-0.497391215101025,2,-0.443144329788782,2,-0.343232610105776,2,-0.0605132574702592,2
"E01000023",-1.25523171891034,3,-1.60004510723718,1,-1.26781885843849,2,-1.28954098178047,2,-1.23004015863113,1,-0.935516756972085,2,-1.02357069010847,1,-0.832372044061151,1,-0.761780081755914,1,-0.799144606014237,1,-0.576464593009494,1,-0.65156318857161,1
"E01000024",-1.50806814189287,2,-1.49211619400279,2,-1.20353870703494,3,-1.24611359464578,2,-1.154938286752,2,-0.733519628074262,3,-0.527094816171987,3,-0.70661608961925,1,-0.758035275948955,1,-0.648292047685808,1,-0.459551344304215,1,-0.376736772336414,1
"E01000025",-1.1595733425202,4,-1.19217865393019,3,-0.935436939521032,4,-0.827521375633586,4,-0.517143005781134,5,-0.655102013170787,3,-0.506764414536855,3,-0.334823761555692,3,-0.250014454625093,2,0.186969869445843,4,0.130857076857795,3,0.0922705210124563,3
"E01000027",-1.40940464279303,3,-1.55857110373614,1,-1.32074765304262,2,-1.30570651975614,2,-1.49753372858295,1,-1.14161668120679,1,-0.518748191667038,3,-0.677957504175985,1,-0.0853219778623769,3,0.340855184898587,5,0.400651705637954,5,-0.0034592803364236,3
"E01000028",-0.277700960969853,9,-0.866428394493055,5,-0.850833232361389,5,-0.370985941743783,6,-0.782219177128175,3,-0.756949790916698,3,-0.309203428217387,4,0.338954645617362,6,0.58139729452279,6,0.958932600087226,8,0.494632909576105,5,0.746170237774706,6
"E01000029",-1.77486788600092,1,-1.74733750009162,1,-1.83077616741362,1,-1.59090774852365,1,-1.54426753995771,1,-1.17441922304934,1,-0.787655715930534,2,-0.722774825984511,1,-0.594094086096527,1,-0.519509276248881,1,-0.436077358608161,1,-0.0506188343675185,3
"E01000030",-1.74466336816452,1,-1.85235958597901,1,-1.44528153665097,2,-1.48150024746788,1,-1.62014765838813,1,-1.45934838435361,1,-1.03910507434613,1,-0.879761788253724,1,-0.44421225949908,2,-0.495483933470023,2,-0.311597104372823,2,-0.505140087020827,1
"E01000031",-2.03687440144995,1,-1.75891077866855,1,-1.58635570898922,1,-1.40906092001787,1,-1.24192002760261,1,-1.22511866386706,1,-1.02282556043553,1,-0.761151589316318,1,-0.555373676817819,1,-0.84776129668666,1,-0.485699667546788,1,-0.665390038162161,1
"E01000032",-1.91879304387548,1,-1.81663641953503,1,-1.73344204040616,1,-1.14187373263969,2,-1.22773590013282,1,-0.944851460256442,2,-0.82237048007547,2,-0.595359348950133,2,-0.847894185737886,1,-0.54682999740277,1,-0.490353682565316,1,-0.531161051646127,1
"E01000033",-1.63065414302072,2,-1.84349014492223,1,-1.14546057715627,3,-1.22002885614651,2,-1.04482698581531,2,-0.820299343654595,2,-0.816482756152346,2,-0.332395051772933,3,-0.0469058302168451,3,0.624175566850699,6,0.145501973366177,3,-0.0477677771968181,3
"E01000034",-0.83018148999995,6,-0.785687578391831,5,-0.254653591956939,8,-0.536545347110605,6,-0.306011223247797,6,0.337106235214996,8,0.594671058096866,8,0.645452877679536,7,0.737395245274764,7,0.43701254732531,6,0.864318514672236,7,1.37165157692385,8
"E01000035",-1.55343472626339,2,-1.23209025405854,3,-1.38817806951117,2,-0.751356513776868,4,-0.716299661934356,4,-0.712925732380769,3,-0.68087963121176,2,0.0915506154498645,5,-0.13362126771746,3,0.209344178141903,4,0.636435587566838,6,0.793348047456358,6
"E01000036",-2.20517251026985,1,-2.16283325989175,1,-2.04603614991114,1,-1.94325638561039,1,-1.47766637263412,1,-1.27848093822822,1,-1.16428532649611,1,-0.914127874392081,1,-1.14942443296914,1,-0.925331663328223,1,-0.456461383062454,1,-0.0708564662912018,2
"E01000037",-2.04606633109395,1,-1.9750054596157,1,-2.00468931489079,1,-1.98609547134528,1,-1.71511854090932,1,-1.47006364947495,1,-1.22985599257336,1,-1.07310246618464,1,-1.18351924811729,1,-0.700901214000533,1,-0.647426543383959,1,-0.354098046531969,2
"E01000038",-1.88647130843015,1,-1.93069549041092,1,-1.52836870395068,1,-1.83899472024214,1,-1.38952313330697,1,-1.47912031281093,1,-0.935505470912657,1,-0.629493970446579,2,-0.466833528585484,2,-0.216557278702721,3,-0.457767748384027,1,-0.220805641631213,2
"E01000039",-2.04028108739983,1,-1.96651683186087,1,-2.0491324586731,1,-2.05110080130712,1,-1.86426723151829,1,-1.13688696945907,1,-1.22572390767469,1,-0.630845564760316,2,-0.733696398354213,1,-0.49220539090408,2,-0.711202512634352,1,-0.41195823141745,1
"E01000040",-1.87829633135128,1,-1.89910969216624,1,-1.80775919445385,1,-1.31377075666655,2,-1.70721106102404,1,-1.1418008224927,1,-0.795226356631985,2,-0.48338689629397,2,-0.700527822744692,1,-0.829755860728607,1,-0.325724586062532,2,-0.442897973747363,1
"E01000041",-2.2153202301553,1,-1.78180372127893,1,-1.58535232900811,1,-1.32375666714807,2,-1.0457062026551,2,-1.0841944396486,1,-1.01427008889429,1,-0.895353655654357,1,-0.362154799752801,2,-0.350231809907808,2,-0.132283734187061,2,-0.386619837550656,1
"E01000042",-1.41395297421848,3,-1.82051628802129,1,-1.53335434672644,1,-1.54355168907899,1,-1.15125377080145,2,-1.06598819711838,1,-0.655387988868097,2,-0.633803926869105,2,-0.682258140749063,1,-0.745844417443034,1,-0.607510453401749,1,-0.544324423007954,1
"E01000043",-1.80239236138619,1,-1.78917286456478,1,-1.73106861462556,1,-1.90422563528728,1,-1.73477263153037,1,-1.61024945570642,1,-1.18130484789104,1,-1.214037758664,1,-0.947626884627516,1,-0.852756902826113,1,-0.533498295809979,1,-0.416808925772005,1
"E01000044",-2.07235534650171,1,-2.01623365357041,1,-1.88649979759362,1,-1.90113104749782,1,-1.71243667293225,1,-1.52087231733923,1,-1.49556782952508,1,-1.57040233410445,1,-1.25587222001308,1,-1.10675807190029,1,-0.962873195793692,1,-1.23001612613496,1
"E01000045",-1.7897406684091,1,-1.68714448264684,1,-1.59069814094792,1,-1.59587927559703,1,-1.24766005560036,1,-0.993300768506863,2,-1.07951804145219,1,-0.252010923515596,3,-0.391070614569722,2,-0.49772467211818,2,-0.37156814687963,1,-0.372880381519692,1
"E01000046",-1.96315154528591,1,-1.81408559017318,1,-1.54458342269701,1,-1.34262870982491,1,-1.33955547377487,1,-1.08215462899319,1,-0.691987035988067,2,-0.558279943671862,2,-0.414009903111707,2,-0.266797724444818,2,-0.314967412888383,2,-0.225889099339074,2
"E01000048",-2.27573905612939,1,-2.14301030457074,1,-1.42947440734001,2,-1.91135959689956,1,-1.8135213910494,1,-1.40724561901857,1,-1.40875578463797,1,-1.17278524700423,1,-1.39956868746604,1,-1.17793678335135,1,-0.871973868068013,1,-1.09298492532167,1
"E01000049",-2.26997109416701,1,-2.25406194816269,1,-1.99824947761415,1,-1.7442713319128,1,-1.88015598386792,1,-1.37706399729575,1,-1.25732726668579,1,-1.24294688405007,1,-1.1218986798812,1,-0.984920251055696,1,-0.790170125971294,1,-1.01085979180161,1
"E01000050",-1.5771154904911,2,-1.7457981874288,1,-1.5357602639451,1,-1.63923344745064,1,-0.838601147931178,3,-1.36379114290105,1,-0.635293400583422,2,-0.371800414137503,3,-0.38030409430189,2,-0.725201993896412,1,-0.530274965430351,1,-0.760044959794874,1
"E01000051",-2.22671736693629,1,-2.18231464402759,1,-2.30782644499164,1,-2.1201413556775,1,-1.72199240204224,1,-1.71245640423554,1,-1.41584552978048,1,-1.58156691135009,1,-1.44481637661305,1,-1.17326317177094,1,-0.963274083270766,1,-1.0002032940209,1
"E01000052",-1.81524987994365,1,-1.88679127749079,1,-1.75381356268963,1,-1.74973401019163,1,-1.58814245251929,1,-1.50490087778259,1,-1.31308710717709,1,-1.07605306924824,1,-0.824388402052026,1,-0.676681961300329,1,-0.662164094418805,1,-0.620709280616147,1
"E01000053",-1.03075020043486,5,-1.2347461601644,3,-0.624923067827391,6,-0.767441789123604,4,-0.656364223882452,4,-0.239823204550193,5,0.176182223413761,6,0.184648807681294,5,0.225529900657815,5,-0.0292667813942204,3,0.318117397783577,4,0.686801007455747,6
"E01000054",-2.15021328609579,1,-2.1160815430279,1,-1.6781195942216,1,-1.7067541062068,1,-1.51828288900674,1,-1.12023037347669,1,-1.05539617267912,1,-0.421648030481584,2,-0.337679535797236,2,0.0540997004294647,4,0.197239164593323,4,0.0304633154595394,3
"E01000055",-2.2434192128528,1,-2.01930373405708,1,-1.74555981516534,1,-1.59152115799285,1,-1.25819053425524,1,-1.08253807447898,1,-0.905773114630662,1,-0.356491684430406,3,-0.469768451782736,2,-0.0548429599133695,3,-0.147471333036108,2,-0.501701203038302,1
"E01000056",-0.983134260127456,5,-1.27056566153709,3,-0.714851690317661,6,-0.596977468112291,5,-0.842845808952917,3,-0.610220300011752,3,-0.305845654594835,4,0.29906088216268,6,0.256874947617387,5,0.774215588812244,7,0.777245795553962,6,0.513524444146031,5
"E01000057",-2.00427455310458,1,-1.92057861391755,1,-1.5363389546304,1,-1.42143545384973,1,-1.16395531029882,2,-1.24841911794233,1,-1.11594828571242,1,-0.639615776119253,2,-0.323530480220871,2,-0.560351151695767,1,-0.466247758940288,1,-0.685741737209763,1
"E01000058",-1.81578465305326,1,-1.8786318590712,1,-1.43304842709076,2,-1.40029015715102,1,-1.22778483151747,1,-1.03880410854682,1,-0.570988816311736,3,-0.325416504217429,3,-0.513341596800007,2,-0.0884141550675363,3,-0.121887742953377,2,-0.13117314493078,2
"E01000059",-1.79729600994098,1,-1.67971549660908,1,-1.39086974675183,2,-0.940435011376197,3,-1.1201150889754,2,-0.93641344152331,2,-0.554304937221106,3,-0.334309424597874,3,-0.484228503695777,2,-0.514144744614437,1,0.19488072826169,4,0.163188781280931,3
"E01000060",-0.736988088343172,7,-1.14070653839479,3,-0.771607633965406,5,-1.14574015124273,2,-0.706521443723753,4,-0.816956250423864,2,-0.534339336089819,3,0.021316546719126,5,0.0468057142183157,4,0.0447392795652179,4,0.227867360385205,4,0.289447800594963,4
"E01000061",-1.23744959809507,4,-1.02439690595489,4,-0.447568798410401,7,-0.823312711021069,4,-0.297885908292252,6,-0.132089055877801,6,0.13902610743776,6,0.755126831544104,8,0.8432132661437,7,0.785603167486133,7,0.56064486955645,5,1.00406238942099,7
"E01000062",-1.49959791077228,2,-1.82558819443607,1,-0.988181450393294,4,-1.06376763401185,3,-0.958519102960843,2,-1.08124440006709,1,-0.84805565472249,2,-0.0653556978461636,4,-0.153255651982438,3,-0.236436684705565,2,-0.233836078965265,2,-0.200271141760382,2
"E01000063",-1.77435009536572,1,-1.43619512599031,2,-1.29927909172627,2,-1.18036368378705,2,-1.02577006693166,2,-0.899140726543056,2,-0.393217133495536,3,-0.240785185412165,3,-0.508722881136976,2,-0.373949211111127,2,-0.135071916751394,2,-0.357521572449018,2
"E01000064",-1.02240719342311,5,-0.794804005794057,5,0.33026743515508,9,-0.0195855314167614,8,-0.421693087218548,5,-0.451172259369266,4,0.0188078539721445,6,0.641320868509229,7,0.650413884362678,7,0.938549202949056,8,0.822190916258674,6,0.456619270591055,5
"E01000065",-0.828287363661498,6,-0.399934090900875,8,-0.472705853701555,7,-0.0828544608188527,8,-0.293987760935935,6,-0.25819523691475,5,0.100867437090064,6,0.66481358961785,7,0.724910722559074,7,0.673635056959517,7,0.531385657234011,5,0.369023183152376,4
"E01000066",-2.26139084606807,1,-1.89757304287992,1,-1.95616576570216,1,-1.69479747169708,1,-1.83387424247126,1,-1.19038514738466,1,-1.03371561680259,1,-1.04408673177624,1,-0.915021606693198,1,-0.718993771837065,1,-0.834344680315431,1,-0.814580678793768,1
"E01000067",-2.33207752200502,1,-2.20895561119675,1,-2.23102612998527,1,-1.86402840923988,1,-1.86076205452392,1,-1.37397485363444,1,-1.21699037699962,1,-1.16636371839508,1,-0.984540177688104,1,-0.905273219609136,1,-0.74334177953364,1,-0.407052139189074,1
"E01000068",-2.36261868968633,1,-2.28641287547353,1,-2.05847764472035,1,-1.69758595932681,1,-1.38746435732589,1,-1.06345488088044,1,-1.20326287414348,1,-0.899081554631917,1,-0.718342789842653,1,-0.854345764603657,1,-0.622140543924883,1,-0.85549790874537,1
"E01000069",-2.34078765747572,1,-2.54590898913717,1,-2.18921323835121,1,-2.09004904773842,1,-2.00023248587899,1,-1.39036277774611,1,-1.46275037068331,1,-1.14209664086226,1,-0.930439375641757,1,-0.841394337334838,1,-0.624384475511407,1,-0.771177333785297,1
"E01000070",-2.25417510790298,1,-2.39934240435064,1,-2.18068852128241,1,-1.82272890798952,1,-1.55601179081553,1,-1.32376063072213,1,-1.11232790372357,1,-1.11140622260288,1,-0.951974233858132,1,-0.797163956100901,1,-0.853528899293241,1,-0.737041718570441,1
"E01000071",-2.05858893574514,1,-2.42988613169203,1,-2.09032271123074,1,-2.02730652351158,1,-1.94322880623717,1,-1.276092966189,1,-1.03248682286122,1,-0.723928406201211,1,-0.607384655335375,1,-0.543414768193191,1,-0.243772072268424,2,-0.872688584824285,1
"E01000072",-1.24907341733891,3,-1.58401452326506,1,-1.03137918828643,4,-1.05620079456804,3,-0.779932491632521,3,-0.733322332927361,3,-0.526198581248505,3,-0.207918266704839,3,0.189703729339627,4,-0.201062220801163,3,-0.359483285195043,2,-0.236678380403973,2
"E01000073",-0.979789271877472,5,-1.30253378290098,2,-0.999662305759704,4,-0.819646922435473,4,-0.676157714489789,4,-0.25719817462984,5,-0.115319783260975,5,-0.163490977842959,4,-0.145716455768848,3,0.158850115877124,4,-0.133570964721461,2,0.156362477623478,3
"E01000074",-1.60792992294887,2,-1.55930551342047,1,-1.09046894036905,3,-1.15588480321502,2,-1.02795518618875,2,-0.622621779743395,3,-0.721788577524255,2,-0.431793101890312,2,-0.159426645352559,3,-0.28090020237964,2,0.14420269242643,3,-0.014847399687524,3
"E01000075",-1.5219396777365,2,-1.9460952997909,1,-1.39484062510181,2,-1.20167542460951,2,-0.801321039272495,3,-1.12443076167928,1,-0.724799176112988,2,-0.450567868229422,2,-0.189344802602204,3,-0.358286246008743,2,-0.292692448993518,2,-0.282310177321527,2
"E01000076",-1.20462335921277,4,-1.02746071444378,4,-0.446926622094629,7,-0.982381980025865,3,-1.11042007165664,2,-0.946174603661065,2,-0.836599750369138,2,-0.315387721401584,3,-0.145414187788007,3,-0.29663634401569,2,0.157928154704572,3,-0.261036057285367,2
"E01000077",-1.45871752656855,2,-1.5807390813734,1,-1.06006548015235,4,-0.956250698909518,3,-0.999185068152495,2,-0.591836603191082,3,-0.699219225930089,2,-0.0219097884446816,4,-0.469998982221427,2,-0.142965920269527,3,-0.229366030601637,2,0.133820797828662,3
"E01000078",-1.53059807840668,2,-1.62475061257252,1,-1.44619666088661,2,-1.38972924914935,1,-0.926638148654345,2,-1.00791427216701,2,-0.687073361070034,2,-0.763324155462475,1,-0.513170070476533,2,-0.645587162389447,1,-0.575326831717622,1,-0.412022985537144,1
"E01000079",-1.51347291294576,2,-1.33274009262933,2,-1.53248733803484,1,-1.46829372761502,1,-1.20183894507057,1,-1.1007195999717,1,-0.987892837302731,1,-0.603226445673896,2,-0.485678323972622,2,-0.662639897267944,1,-0.275773239128534,2,-0.104939813013906,2
"E01000080",-1.53764132964779,2,-1.40110124529195,2,-1.08547445640495,3,-1.18993072915255,2,-1.15379797221784,2,-1.03853269058103,1,-0.270290982128157,4,-0.301412280281732,3,-0.262113742486407,2,-0.508489803998602,2,0.0423217316797764,3,-0.257949748025402,2
"E01000081",-1.53882664389647,2,-1.61424559649626,1,-1.30066082268602,2,-1.27726035716007,2,-1.06499454256811,2,-1.01250344619356,2,-0.845355246607056,2,-0.38347309015575,3,-0.484800994123003,2,-0.328756645111902,2,-0.0571794375330438,3,-0.239505297545576,2
"E01000082",-1.67931170376634,1,-1.6335132287582,1,-1.56905381814856,1,-1.5009266315588,1,-0.99596599993443,2,-1.07196165673292,1,-0.705314204632531,2,-0.815736077796728,1,-0.397258844151648,2,-0.598805443911379,1,-0.611336001162963,1,-0.697285141471197,1
"E01000083",-1.7570778038122,1,-1.90754805344758,1,-1.44194758277548,2,-1.39232956239675,1,-0.95889436075796,2,-1.08338013077799,1,-1.00833084822436,1,-0.616558694215148,2,-0.300197426538812,2,-0.225274359467738,2,-0.352394982059368,2,-0.36772212589931,1
"E01000084",-1.84947491793267,1,-1.46084960430359,2,-1.33257216810147,2,-1.33926799241038,1,-0.97115331390972,2,-0.568985086758232,3,-0.477739881782427,3,-0.520707455438956,2,-0.122730480285583,3,0.0936687053373563,4,0.685121531707828,6,-0.246714015279774,2
"E01000085",-1.76950131904059,1,-1.79950584506205,1,-1.47653900681881,1,-1.40446193415185,1,-1.33602892181003,1,-0.91477687165857,2,-0.650275138360369,2,-0.678947807391243,1,-0.754517390443299,1,-0.545172310893515,1,-0.194683319968886,2,-0.305687009724012,2
"E01000086",-0.828748746481241,6,-0.754003168010676,6,-0.153907177549602,8,-0.233742314593138,7,-0.91310803363614,3,-0.582084970623319,3,0.0184150787796194,6,0.649164091023513,7,0.861011900267614,7,1.34731615623766,9,1.6906749962427,9,1.13319945942151,8
"E01000087",-1.95900492423087,1,-2.15659562804467,1,-1.3764349309037,2,-1.37011686019228,1,-1.40994346340113,1,-1.11410995885321,1,-0.962825761042622,1,-0.561828277489705,2,-0.654043337124022,1,-0.455820258502467,2,-0.602379910185029,1,-0.566177326220822,1
"E01000088",-1.85386109824921,1,-1.499535476043,2,-0.969630377109527,4,-1.19224346829818,2,-1.08708755069439,2,-0.402988227345349,4,-0.471404852693955,3,-0.638378858241719,2,-0.142311724924487,3,0.0912781375566429,4,0.165863525202322,3,-0.0166799665175186,3
"E01000089",-2.03919861282804,1,-2.19488793474039,1,-1.75717639680801,1,-1.9940627949681,1,-1.67780663097932,1,-1.49787761467381,1,-1.35490237591809,1,-0.97364889666612,1,-0.733094736029176,1,-0.754300116247202,1,-0.697129237990164,1,-0.847375974077655,1
"E01000090",-2.33246519706195,1,-2.15133087638026,1,-1.92623876748311,1,-1.51213072918776,1,-1.79160178226939,1,-1.50327113411933,1,-1.41509215386939,1,-1.02164825640894,1,-0.876595665966998,1,-0.589694646685339,1,-0.540069992224245,1,-0.811627983085195,1
"E01000091",-2.21148462793363,1,-2.17319339218438,1,-1.46417962661236,2,-1.25585376300141,2,-1.16745945009219,2,-0.871469368359047,2,-0.377489676575072,4,-0.200215406392402,3,-0.0375324188742493,3,-0.349584081366243,2,-0.367549975551438,1,-0.452716168378059,1
"E01000092",-2.36924667665667,1,-2.34212025825132,1,-2.01601561176184,1,-1.62758218424207,1,-1.39888916522781,1,-1.40583495721679,1,-1.08970413526662,1,-0.908749838190799,1,-0.76618386078548,1,-0.944470061737029,1,-0.709407909131252,1,-0.675222956690353,1
"E01000093",-2.25166280132348,1,-1.86282265825979,1,-1.32535022763631,2,-0.98454441407813,3,-0.729526528182257,3,-0.956038539009585,2,-0.481773972980112,3,-0.503260877181624,2,-0.317374303529334,2,-0.678052922452434,1,-0.330921756620026,2,-0.323304916869261,2
"E01000094",-2.03874960274677,1,-2.04791906882976,1,-1.96213425225781,1,-1.67012079556614,1,-1.73949810855075,1,-1.47758891999183,1,-1.03917162120892,1,-0.903437912598983,1,-0.990111298822752,1,-1.09966819819209,1,-0.769729469232792,1,-0.866491762339928,1
"E01000095",-2.5277484461756,1,-2.29934384865873,1,-1.7367544049469,1,-1.59293902717973,1,-1.46798462513975,1,-1.36414920967283,1,-0.905644931024007,1,-0.657751299767054,2,-0.674782396657263,1,-0.608073075079049,1,-0.246657689806665,2,-0.484930677163375,1
"E01000096",-2.4454424381056,1,-2.23691119772304,1,-1.90992344200532,1,-1.80657822659991,1,-1.55892158235416,1,-1.43227665703285,1,-1.08999364186359,1,-0.44932089336263,2,-0.649257729517048,1,-0.394347600020687,2,-0.498018263245827,1,-0.679304582363165,1
"E01000097",-1.05102691524507,5,-1.11270200196431,3,-0.959254758809257,4,-0.894475302840081,3,-0.838695662142368,3,-0.231468401039349,5,-0.818962160789322,2,-0.183353427442966,4,-0.135224058072364,3,-0.157664864851491,3,0.301796860155959,4,0.562578974853256,5
"E01000098",-1.66869434855028,1,-1.65780581126238,1,-1.08880548700061,3,-0.86508450702445,4,-0.392295868521818,5,-0.210566186391399,5,-0.423309321512066,3,-0.106245119290652,4,-0.173703293248774,3,-0.00142240388599149,3,-0.567834511489518,1,-0.217709161618472,2
"E01000099",-1.58917763413098,2,-1.92506365007779,1,-1.58504435888403,1,-1.6055584400938,1,-1.01492594191371,2,-0.96720989667287,2,-0.764277478977904,2,-0.660970846693248,2,-0.609162190707536,1,-0.595497864154293,1,-0.326590763447048,2,-0.620922592744705,1
"E01000100",-1.67692168048384,1,-1.05784898039579,4,-0.949312797306886,4,-1.08544880595829,2,-0.862798394239682,3,-0.975741542879046,2,-0.482888363690069,3,-0.171476091192674,4,-0.059130663072933,3,-0.415970014146618,2,-0.137719457907587,2,-0.27337291725858,2
"E01000101",-1.25693481118641,3,-0.742418209330309,6,-0.794182959884689,5,-0.0966991998925428,8,-0.704374754947592,4,-0.327232116364578,5,-0.257296374937284,4,0.00538922569807963,5,0.198180620777831,4,0.390161582573882,5,0.314136842252416,4,0.334131071658763,4
"E01000102",-1.54436311227024,2,-1.3545236724015,2,-0.98597405049872,4,-0.766464662592198,4,-0.51364335881029,5,-0.259661816903438,5,-0.449297455735754,3,-0.624624457368399,2,-0.337278302066291,2,-0.191178172860416,3,0.277911910901974,4,0.0847783291757472,3
"E01000103",-1.91054770071819,1,-1.79001360897788,1,-1.56464854309697,1,-1.72615846382327,1,-1.18717758724887,1,-1.19337198488693,1,-0.698435785763423,2,-0.706709259821719,1,-0.688328142286814,1,-0.416238447289099,2,0.000552257272652751,3,-0.325030735046666,2
"E01000104",-1.91684961496736,1,-1.92444282776467,1,-1.42875042075648,2,-1.21590775399461,2,-1.33994822829807,1,-0.902481170854128,2,-0.668952922735065,2,-0.519000805958125,2,-0.699235981826819,1,-0.431682410490059,2,0.179809186816749,3,-0.281307019324582,2
"E01000105",-1.28976934473826,3,-1.40801437198697,2,-1.19596653793293,3,-0.959612715628843,3,-0.824042227852981,3,-0.676177061278646,3,-0.2494364885188,4,0.0043699696596431,5,0.239540368316152,5,0.309576798898897,5,0.708924055288162,6,0.235104448070211,4
"E01000106",-1.17815675082058,4,-1.30100376812581,2,-1.01577696664762,4,-1.06146200237471,3,-1.23093885852973,1,-0.853078222372971,2,-0.707307103309152,2,-0.282244995792968,3,-0.201177859023641,3,-0.0490303360936463,3,-0.072540970777191,2,0.315031329109511,4
"E01000107",-2.07548890624161,1,-1.87703979098671,1,-1.64990409024373,1,-1.59380569840956,1,-1.24997262021978,1,-1.55771478512668,1,-0.626773841362807,2,-0.872242584512448,1,-0.510932576594948,2,-0.457042790142166,2,-0.518274834495282,1,-0.317847918031953,2
"E01000108",-1.82228040466187,1,-1.89498767609347,1,-1.42045474055759,2,-1.23559449261979,2,-0.824465490830391,3,-1.33972795838849,1,-1.19611207473059,1,-0.966101910951765,1,-0.483953297860297,2,-0.690430686965009,1,-0.399087182656436,1,-0.620987733591883,1
"E01000109",-1.56496156374549,2,-1.73926759903352,1,-1.29281260444528,2,-1.09321541656548,2,-1.20113824076477,1,-0.965430471190767,2,-0.763370871220209,2,-0.512862998020633,2,-0.408085423718912,2,-0.629811531187929,1,-0.371660101663087,1,-0.397601732381779,1
"E01000110",-1.44101186751007,2,-1.85973068040889,1,-1.67283586701296,1,-1.50981202157315,1,-1.23587260585305,1,-1.03662324846875,1,-0.753650764226452,2,-0.627733265658028,2,-0.552818038441079,1,-0.611441357565451,1,-0.472650467247574,1,-0.730696775784104,1
"E01000111",-1.74007284191364,1,-1.55417921267784,1,-1.21839752825782,3,-1.48605557882853,1,-1.04650953570861,2,-0.884074055752323,2,-0.725622570546567,2,-0.482613650146635,2,-0.670928821399125,1,-0.608098146460267,1,0.0980786130123565,3,-0.280294783775975,2
"E01000112",-1.88412555103052,1,-1.88128023734791,1,-1.47022017775502,2,-1.62395488661848,1,-1.23061149570669,1,-1.24213455134282,1,-0.805157854282647,2,-0.579551050051027,2,-0.558231519308068,1,-0.879992554530301,1,-0.614123902541113,1,-0.461131178988452,1
"E01000113",-2.04564278435536,1,-2.01842090186217,1,-1.78786363122023,1,-1.41798971278266,1,-1.27468753657351,1,-0.964105696847811,2,-0.961722929408937,1,-0.846443610831712,1,-0.535479417013948,1,-0.833767559720143,1,-0.542668571622616,1,-0.734566541904439,1
