LSOA_code,Region,LA_Code,LA_Name,GP_pop,GPPTt,GPPT15n,GPPT30n,GPPT45n,GPPT60n,GPPT15pct,GPPT30pct,GPPT45pct,GPPT60pct,GPCyct,GPCyc15n,GPCyc30n,GPCyc45n,GPCyc60n,GPCyc15pct,GPCyc30pct,GPCyc45pct,GPCyc60pct,GPCart,GPCar15n,GPCar30n,GPCar45n,GPCar60n,GPCar15pct,GPCar30pct,GPCar45pct,GPCar60pct
E01026040,East Midlands,E07000136,Boston,494,20.1199386700372,0,6.85080971659919,10,10,0,100,100,100,15.5618836140888,1.40526315789474,10,10,10,46.8421052631579,100,100,100,9.06616385911179,10,10,10,10,100,100,100,100
E01026041,East Midlands,E07000136,Boston,588.4,13.8031874683987,1.06730115567641,9.61199864038069,10,10,65.0917743031951,100,100,100,16.7172569706104,0,10,10,10,0,100,100,100,9.22319517709118,10,10,10,10,100,100,100,100
E01026042,East Midlands,E07000137,East Lindsey,669.5,6.51016013886439,1,3,9.34249439880508,10,100,100,100,100,7.20436536180308,1,1,1.59507094846901,5.19641523525019,100,100,100,100,6.455581257414,1,10,10,10,100,100,100,100
E01026043,East Midlands,E07000137,East Lindsey,626.7,6.8018441051907,1,2.61464815701293,8.26823041327589,10,100,100,100,100,7.26800465386853,1,1,1,5.02441359502154,100,100,100,100,6.35167539267016,1,10,10,10,100,100,100,100
E01026044,East Midlands,E07000137,East Lindsey,537.1,17.7904467721174,0.239061627257494,2.82926829268293,6.03965741947496,7.9789610873208,23.9061627257494,80.0781977285422,100,100,20.0615264333582,0.239061627257494,1,2.35300688884751,4.59206851610501,23.9061627257494,100,100,100,10.2243782576322,1.40793148389499,10,10,10,100,100,100,100
E01026045,East Midlands,E07000137,East Lindsey,789.8,16.2765279321577,0.503291972651304,3.74689794884781,8.24664472018232,9.18713598379336,50.3291972651304,91.8713598379337,91.8713598379337,91.8713598379337,15.6673548740416,0.503291972651304,2.41276272474044,4.9546720688782,8.55089896176247,50.3291972651304,91.8713598379337,100,100,8.93883351588171,3.98442643707268,10,10,10,91.8713598379337,100,100,100
E01026046,East Midlands,E07000137,East Lindsey,502.4,12.0964622067524,0.961385350318471,2.70581210191083,7.41162420382166,10,70.5812101910828,100,100,100,9.96755462184874,1,2.51114649681529,6,8,100,100,100,100,7.79136974789916,4,9.70581210191083,10,10,100,100,100,100
E01026047,East Midlands,E07000137,East Lindsey,572.7,7.75858177699935,1,2.58547232407892,7.13881613410162,10,100,100,100,100,7.74779210314263,1,1.60677492579012,5.63156975729003,8.19224724986904,100,100,100,100,6.50714746172442,3.21354985158023,9.78121180373669,10,10,100,100,100,100
E01026048,East Midlands,E07000137,East Lindsey,747,9.29594596548464,0.864926372155288,2.36278447121821,7.19785809906292,10,86.4926372155288,100,100,100,8.61398813447594,1,2,2.27014725568942,7.68353413654618,100,100,100,100,6.90391562294001,2,9.78714859437751,10,10,100,100,100,100
E01026049,East Midlands,E07000137,East Lindsey,732.7,18.8274345478875,0.182202811519039,1.80100996314999,5.01241981711478,6.56312269687457,18.2202811519039,73.8501433055821,100,100,16.039092689295,0.182202811519039,1.36850006824075,2.44779582366589,7.03330148764842,18.2202811519039,100,100,100,10.1092362924282,1.32400709703835,9.55629862153678,10,10,100,100,100,100
